"V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V49" "V50" "V51" "V52" "V53" "V54" "V55" "V56" "V57" "V58" "V59" "V60" "V61" "V62" "V63" "V64"
"1737" -2.310617265 -2.482908647 -2.352826309 -1.014454981 -1.387895643 -1.754463685 -1.3919101 -1.463175405 -1.753308283 -1.608438412 NA -1.54928399 -1.677181565 -1.709258248 -1.173766962 -1.526936691 -1.059583902 -1.076752954 -1.840739651 -1.180581852 -1.115046595 -1.910543005 -1.160594081 -1.681471115 -0.919546025 -1.623536837 -1.619993426 -1.477094725 -1.768433644 -2.159350925 -1.413871129 NA -1.288441961 -1.576970722 NA -0.988323935 -1.522343206 NA -1.104127469 -1.558269626 -1.673976434 -1.501480771 -2.519498095 -1.130102956 -1.106241316 -1.493879572 -1.285906187 -1.663894098 -1.348998576 -1.402423743 -1.423788566 -2.044846897 NA -2.685310714 -2.538307427 -2.111964733 -1.765507098 -1.770193691 -1.363750397 -1.842000686 -1.840739651 -2.306593114 0.138891999
"1738" -1.277978218 -1.391105918 NA -0.460449416 0.258201767 -0.944690206 0.172018664 0.23956793 -0.182721637 -0.796066235 -0.332818918 -0.240798487 -0.473529839 NA -0.572523738 -0.540254435 -0.053084371 -0.677470701 -0.96942783 0.119026706 -0.296924654 -0.364419139 0.12548662 0.589451944 0.318017272 NA 0.340819915 NA 0.466811038 -0.102254234 0.332249046 0.502712804 0.127689361 -0.282628198 -0.450044152 0.26174869 0.597021668 1.224569234 1.59121284 0.440252934 1.122979645 1.557091432 0.395818731 -0.737935363 -0.001300846 -0.626984978 -1.322005871 -1.20330636 -0.484995447 0.381240719 -0.62511477 -0.361113351 -0.446599652 -0.253473901 -0.523910863 -1.175061461 -0.531198414 -0.812381269 NA 0.111809675 -1.323883101 -1.019708691 -1.417578651
"1739" -2.020418201 -2.257611727 -2.129472475 NA -2.580977119 -0.780667778 -1.918684163 -2.638057829 -2.862951162 -2.88598141 -0.191281578 -0.190676361 0.020880478 1.664796931 -1.251064412 -1.345536369 -0.747603366 -0.898205264 -1.812778836 0.683601768 -1.707050741 -1.823250136 -0.549220012 -0.764643182 -1.419644341 -0.404215889 -1.736703264 -2.405725852 -2.840439389 -2.65498348 -2.047167981 -1.685239626 -1.170860453 NA 0.981441566 -0.039676817 1.624917483 1.018341777 0.638268519 1.904045945 -0.262404265 -0.158878505 -0.754809841 -1.686318957 -1.325763861 0.283598747 -2.833613424 -1.524637311 -0.584472164 -0.333097936 -1.17409043 -0.562645373 -1.692819521 -1.820158944 -1.313043899 -1.86885652 -2.063568193 -2.213658884 -2.281802554 NA -2.966173471 -2.686778066 -2.692669099
"1740" -3.571985703 -3.267540997 -3.329807386 -0.979763155 -1.726533684 -1.218409852 -1.852784171 -1.812778836 -1.904480339 -2.512072318 -2.24243117 -2.317698731 -2.019664338 -2.383795148 -1.495662898 -1.414282398 -0.603489309 -1.272965676 -1.922779732 -0.208994128 -1.280134165 -1.53991185 -0.253989431 -1.441384327 0.249980205 -0.635255702 -1.769606665 -1.487662856 -1.680933914 0.131203686 NA -2.624168717 0.307852279 -2.05494407 -1.68848112 -1.320132159 -1.177980224 -0.806315879 -0.803855303 -1.284821392 0.186977368 -0.876349125 -0.878272665 -1.108965701 -2.115275995 -1.809719795 -2.041760475 -2.197324582 -2.415753791 -1.928266714 -2.071473372 -2.73183073 NA -2.036382052 -1.472288074 -2.405725852 -2.438404816 -2.346536981 -1.825109449 -1.161871628 -1.759098687 -1.747551215 -1.555897146
"1741" -2.828524355 -1.617974243 -2.273026291 -1.019985968 -2.777400279 -1.153596597 -2.268183666 -2.877060744 -1.657053766 -2.065933192 -0.988592644 -0.582321625 -1.115046595 -0.793851885 -0.806987997 -0.719696516 -0.42007126 -1.192703212 -1.124237836 -0.690151672 -1.060738636 -0.603489309 -1.209320411 -1.889151815 NA -1.424203934 -1.466203744 NA -1.36335939 NA NA -1.065370955 -1.440117168 -1.4554301 -1.158999439 -1.294262276 -0.882372514 -0.779794987 -1.530164732 -1.440117168 -1.579393791 -1.28518286 -1.278696351 NA -0.947781399 -1.225196441 -1.872752628 -2.324830702 -2.493745598 NA -2.350725468 -1.05641524 -1.178629997 -1.526016304 -2.265289308 -1.114741671 -0.837941766 -0.575186383 -0.304760414 -1.176033436 -0.22151987 -0.892330094 -0.608254714
"1742" -2.775793853 -2.582298996 -2.830217835 -1.11108981 NA -1.137249172 -1.677181565 -1.347073648 -1.951928221 -1.995835958 -1.792159549 -1.716466485 -1.576970722 -1.787966671 -1.798784084 -1.403237082 -0.356674944 -1.27833722 -1.77254525 -1.156453288 -1.257373581 -1.506430162 -0.839792761 -2.35598587 -0.525770071 -1.38230234 -1.740116236 -1.398771883 -1.774902352 NA -1.874054712 -2.548485631 -1.024711481 -2.106196279 -1.624044065 -1.32275634 -1.422958345 -0.976040736 -0.734802856 NA -0.974449646 -1.060161102 -0.413547684 -1.519140274 -1.810330855 -1.677181565 NA -1.870802677 -2.359155444 -2.478129666 -2.510840032 -2.63108916 -2.225624052 -2.122766666 -2.36765709 -1.99289694 -1.204306193 -1.646101897 -1.337123317 -1.500135178 -0.802515718 -1.702650294 -1.812166279
"1743" -3.092243174 -2.838728525 -2.638057829 -1.426699776 -2.649309706 -1.713687934 -1.940027486 -2.744195648 -2.402405428 -2.451085101 -1.006215439 -0.889892258 -0.793188535 -1.03563749 -1.088265997 NA -0.194070304 -0.840487768 -1.345920467 0.340108475 NA -1.36963392 -0.722370039 -2.378386806 -1.080281332 -0.604220971 -1.475781528 -1.633730605 -2.087473713 -1.989966535 -1.614953093 -1.963259787 NA -1.142250746 -1.001576326 -1.087969129 -0.00020002 -0.740867917 -0.769596353 -0.866786537 -1.4867779 -1.501032039 -1.782601531 -2.350725468 -1.533403226 -1.476656801 -2.557477343 -1.823250136 -2.73029581 -2.048718369 -2.360214206 -2.598299337 -2.53577898 -2.346536981 -2.825145973 -2.253794929 NA -2.076246651 -1.84010973 -1.944211592 -1.989235274 -1.939331834 -1.806670082
"1744" -1.937941979 -1.425867136 -1.344001449 -0.432014443 -1.237184939 -0.686171567 -0.919796871 -1.24897017 -0.95191791 -1.135691297 -0.641124152 -0.598200703 -0.482238167 -1.445619827 -0.648747593 -0.076773059 0.39628981 NA -1.147592471 -0.603855073 NA NA -0.570221834 -1.366883968 -0.394228476 0.381718714 -1.085301275 NA -1.304161532 -0.263054503 -0.761640177 -1.276185138 -0.287282152 -0.964693471 -0.735011385 -0.320480784 -0.345311185 -0.527632742 -0.233572747 -0.508661301 0.078718755 -0.880682304 -1.206308864 -0.333795821 NA -1.25772526 -0.947781399 -0.726910811 -1.621004549 -1.217395825 -1.8426318 -1.6321949 -1.143818882 -1.236151703 -1.455001559 -1.460586966 -0.442855497 -0.473048259 -0.93828075 -0.758646163 -0.267356706 -1.736703263 -0.914292729
"1745" -3.17725415 -3.194183212 -2.328929068 -2.281802554 -2.513306124 -1.673443242 -1.554476354 -2.592937394 -2.62554898 NA -1.381505844 -1.360626614 -1.426283369 -1.170215708 NA -1.375948069 -1.090941782 0.315759195 0.739839909 -0.697356025 -1.519597208 -1.419644341 -1.245837008 -0.666700011 -1.371208724 -1.881903019 -2.142168372 -2.155890714 -2.811745437 NA -2.266253164 -2.533256911 -1.426283369 -1.965398826 -1.764922815 -1.457575563 -0.099820335 -1.12639467 -0.724637848 -0.17542539 -1.059583902 -1.901128006 -1.377532855 -2.47693848 -1.426283369 -1.607939036 -2.667868411 -2.590267165 -1.874054712 -1.5945493 -2.61319467 -1.538513574 -1.848964943 -2.633870803 -2.416874239 -2.280823601 -2.18036746 -2.147292209 -2.262403303 -2.609110253 -2.479322271 -1.722606611 -1.773723107
"1746" -1.579393791 -0.947781399 -1.222476276 -0.41536394 -1.46967597 -1.36335939 -1.823250136 -1.555897146 -1.546463113 -1.557794679 -1.098712294 -0.984034384 0.015085637 -0.865597618 -0.364707116 -0.99912901 -0.454287773 -0.93623837 -1.26513924 NA -1.472288074 -1.435904862 -0.75438449 NA -0.540941248 -0.300159594 -1.696631124 -0.678849876 -0.161460666 -1.619993426 -1.586698426 -1.770781063 -0.253731633 -0.025522957 -0.506999619 -0.23395175 -0.736890104 -0.794515675 -0.808109199 -0.239399974 -0.414606766 -0.087738914 -1.543650172 -1.33408149 NA -1.03817592 -1.7333019 -1.53433044 -1.760260802 NA -2.271086426 -1.400799047 -0.816445397 -1.213013549 -2.061208773 -1.670781543 -1.655481851 -1.797576355 -1.240291067 -2.303585593 -1.48236483 -2.414634597 -2.176833888
"1747" -1.388296364 -1.173766962 -1.152962883 NA -0.880199912 -1.04611472 -0.832869124 -0.963120319 -1.144446825 -0.713758134 -1.153596597 -0.824395467 -0.708260818 -0.374111801 -0.850268936 -0.998043234 -0.374257181 -1.07382212 -1.043556083 -0.358676947 NA -0.149312403 -1.296819355 -1.757358043 -0.856372242 -1.521427035 -1.216720377 -1.018046641 -0.29813653 -1.848329821 -1.220779923 -1.024432891 -1.762006511 -0.446599652 -0.670994376 -0.806315879 -1.020818261 -0.128629143 -2.176833888 -1.369240607 -0.567395975 -0.357961486 NA -2.217325249 -1.599487582 -0.870123051 NA -1.495216768 -2.353878387 -2.111964733 NA -1.703199292 -1.536652243 -2.761450978 -0.231301739 -1.002120988 -1.190398684 -0.71621112 -0.775659602 NA -0.535289096 -0.789437841 -0.723812595
"1748" -0.228658732 -0.345452438 0.049551779 NA -1.246184653 0.014691549 -1.563508981 -1.242020872 -2.404617819 -1.418404415 -0.084360349 -0.244494877 0.261132737 -0.183562326 -0.416576613 -0.257088207 -0.244878043 -0.024497632 0.429116528 1.19346782 0.617830786 -0.041551427 0.847926234 -0.110931561 0.495244872 0.17083922 -1.639381789 NA 0.536668794 0.204246114 -0.232688964 -0.240035419 1.165959362 -0.549393217 0.470066127 0.023032699 0.807100671 0.157943478 1.16885327 0.544531156 1.07769504 0.323097478 NA -0.322687682 0.65023968 NA -0.097502581 -0.196136546 0.058834786 1.420599165 -0.242198958 -0.389050567 0.200979739 0.477661731 0.013705647 -0.699769057 -1.04611472 -0.590771114 -0.862749965 -0.095190187 -0.955291469 -0.592397277 -1.494770837
"1749" -2.498599977 -0.620268535 -0.996958635 -1.318261951 -0.665726585 -1.593564563 -1.013352445 -0.729811165 -0.341223506 -0.825764705 -1.331806176 -1.068859331 -0.960503887 0.4152174 -0.727531607 -1.525556429 0.007372754 -0.546452801 -1.554476354 -0.659905847 -1.172797187 -0.708260818 -1.348613294 -0.474975971 -0.758219177 -2.001740034 -1.581336482 -2.045619993 NA 0.839927912 -0.298540816 -0.66650525 -0.043429558 -0.52306691 -0.594932133 -1.182863841 -0.892574205 -0.515168373 -1.546932707 -0.998314567 -0.687165109 -1.465337569 -1.609437912 -1.631172405 0.089932108 -0.214059933 -1.59405681 -1.515037237 NA -0.466649261 -0.981896489 NA -2.021927636 NA -2.047942875 -2.168928708 -1.686318957 -2.262403303 -1.809109108 -2.220083872 -1.788564578 -2.351775337 -2.1086644
"1750" 1.354571469 1.736370078 1.645789128 0.754665521 1.074661068 1.599508781 NA 1.226829586 1.415998784 1.248439349 1.277622814 NA 0.718668718 -0.829425199 1.539444541 -1.067986095 1.933041994 0.154093535 -0.850034936 -0.093102618 -1.311186889 NA 1.290168849 1.281683564 1.558797037 0.910473847 0.963861105 -1.332564039 0.404397872 0.758747638 1.486298055 0.672434139 1.102139394 0.503801009 -0.179605249 1.583709764 1.919067369 1.639676095 2.00399036 -0.719285838 2.124032425 2.176318675 3.01548588 1.492701829 -1.479726306 1.37153599 0.911036955 1.101109169 0.573575045 -2.701571235 0.706704858 0.96298346 NA 1.061567872 0.502894253 -2.083449563 -1.265848208 -0.603123678 -1.497002483 -2.573082341 -1.92004749 -2.200028505 -2.158484749
"1751" 0.283372801 -0.692947201 0.560700913 0.800206253 -0.418246443 -0.043534002 -1.631172405 -0.484833043 -0.748871329 -0.60531947 0.588730664 0.814612318 -0.719080563 -1.091835304 0.766722868 -0.394080163 0.575657852 -0.369615455 0.026154957 -0.918793862 -0.294505298 -0.122619714 0.732175568 -1.435904862 -0.919796871 -2.629701235 -1.884532869 -1.48722028 -1.843263312 -0.360969868 -1.942814944 -2.293625352 -0.717439873 -0.113504701 -0.348281695 -0.335892405 -0.518185978 -0.13398864 -0.827593277 -1.221458119 -0.412640792 -0.114513387 -0.519866368 0.324471949 -1.276901984 0.062974799 0.78189039 -0.827593277 -0.197841368 -1.621510494 -0.701986129 -0.630360193 -1.301218189 -0.676683455 0.011829752 -2.00619108 NA -1.968258013 -1.59405681 -1.938636665 -1.662311402 -1.840739651 -0.444257913
"1752" NA 0.248343352 0.405931666 0.508262341 1.005546256 -0.140527235 0.504163481 0.96911086 NA 1.352297977 0.47871557 0.425659815 0.638690995 0.071110628 0.684913376 0.623421898 0.87007924 1.182892161 1.123760082 0.474617967 0.768718367 0.643431588 0.935504951 1.141927173 0.494696242 1.511891234 0.379189577 0.766908664 0.191116105 -0.72216413 0.59812196 0.767326579 -0.152685088 0.308660479 0.296096571 0.638638195 0.403396303 0.814877969 1.157132738 1.023134147 1.254675424 0.014198719 0.156576307 -0.079909383 0.894862785 0.786455358 0.300178664 0.022739487 0.715251079 0.949493373 -0.026549335 0.554574531 0.296319661 0.825621765 0.017938145 1.026399955 0.987792454 0.684913376 0.207583113 0.084984324 0.181988168 0.677271831 0.086452888
"1753" -2.344449297 -1.852784171 -2.463928243 -1.72878467 0.158455686 -0.331146444 0.735296294 0.047551302 0.575770312 0.580202422 -2.311625838 -2.123602437 -2.521985658 -2.497384171 -0.012983928 -0.562469857 0.083053555 -0.638280279 -0.579818495 -0.384780517 -1.048109307 -1.088265997 -0.210721031 NA 0.056474847 NA -0.18825915 -0.885276678 -0.580890498 -2.414634597 -0.314573768 -0.87251311 -1.738977284 -1.666008264 -1.979053368 -1.828216006 -1.678787991 -0.405115169 -0.612489278 -1.144760945 -0.400328324 -0.020100672 -1.510950966 -2.235861461 -1.852146619 -1.593072558 -0.677273831 NA -0.445974651 -0.239272933 -0.422356976 -0.585010522 NA NA -0.593663902 -2.499817263 -1.983404354 -1.969690678 -1.585721386 -0.558616288 -0.540941248 -0.10858794 0.231429131
"1754" -0.459182391 NA -1.204973305 0.505612057 -0.386398045 -1.238909374 -0.2125746 -0.405265128 -0.979763155 -1.047824122 -0.685179011 -0.123411345 -0.434327653 -1.149484619 0.13155444 -0.768517488 -0.571283593 -0.572878348 -0.668649709 -0.006722546 -0.576431381 -1.240636789 0.448971496 0.245922138 -0.182961762 -0.135590654 -1.320132159 -0.427557355 -1.301953213 -1.293168383 -0.381992752 NA 0.151432704 -0.95503156 -0.116983356 0.055056206 -0.476585241 0.123544186 0.299067017 0.352697043 0.262518099 -0.200159715 -1.799993274 -1.004302609 1.086202269 -0.032729825 -0.378190466 -1.054117049 -0.23395175 1.166520127 -1.177655496 -0.422967383 -0.801400766 -0.187414504 -1.235807528 -1.13227249 -1.059583902 -1.105636904 -1.339410775 -1.293168383 -1.289893867 -2.003221516 -2.368724895
"1755" -2.226550407 -1.602462299 -1.99289694 -1.636295367 0.154779054 0.297805656 0.762253379 0.138891999 0.081579987 -0.170195377 -2.132842318 -1.675577715 -1.951928221 -1.493879572 0.013212332 -0.929122711 0.235309248 -0.740867917 -1.02443289 -0.917041013 -1.175709339 -0.789437841 0.131642109 -0.018877056 -0.194434625 -0.470323681 -0.218529214 -1.415105443 -0.185125484 -2.137070655 1.204292753 -0.550779939 -2.07544952 -1.609938038 -1.485010334 -1.67504367 -1.987774353 -0.410980289 0.090845683 -1.054691102 -0.032006796 0.580706101 -2.336141877 -1.777265023 -1.7567785 -1.025547718 -0.521718065 -0.232436598 -0.483696956 -0.068921445 -0.329754849 -0.573233084 -0.790980541 -0.40661577 -0.296924654 -1.910543005 -1.860466667 -1.745257636 -1.678787991 -1.320881223 -0.951141009 -1.115351613 -1.204306193
"1756" -0.867738691 -2.036382052 -1.288079314 -1.825729989 -1.812166279 -1.915283956 -0.361543921 -1.922095971 -0.421746941 -2.220083871 -1.672377712 -1.433385969 -1.851509474 -0.822572728 -1.161552088 -0.385662481 NA -0.154434053 -1.523719037 -1.49923912 -1.54975491 -1.46015621 -1.135380013 -1.977607236 -0.629046255 -1.767261998 -1.8426318 -1.773723107 -2.000260744 -2.566550639 -1.271538124 -2.430418465 -1.378723096 -1.774312556 -1.215708061 -1.232029402 -1.311186889 -0.8495671 -1.199316993 -1.129483952 -1.242020872 -1.850872734 -2.247150386 -2.310617265 -1.768433644 -1.695540611 -2.549765222 -1.840739651 -2.416874239 -2.697110261 -2.537042404 -1.690647968 -1.90851803 -1.413460029 -2.803460386 -2.061208773 -1.930332119 -2.016654554 -2.03408584 -2.704556312 -2.889572078 -2.704556312 -2.620039324
"1757" -2.926206211 -1.894456867 -1.619993426 -2.041760475 -1.33408149 -1.245142081 -1.555897146 -1.39070407 -1.416341282 -2.111138628 -1.595535007 -1.885191414 -1.300483705 -1.815847265 -2.112791521 -1.562554327 -1.3108159 -1.441384327 -1.784982485 -0.2269006 -1.398771883 NA -0.911800827 -1.676112046 NA -1.304161532 -0.992901834 -1.525096764 -1.783196239 -1.906497147 -1.470110847 -2.08586211 -1.702101597 -1.378326192 -1.568775931 -1.661784393 -1.514127733 -0.511992972 -1.394326533 NA -1.240636789 -0.677273831 -1.775492497 -1.462311848 -1.689022392 -1.477094725 -2.584948004 -1.259133216 -1.874054712 -2.154165088 -3.464137181 -2.475748712 -1.011975982 -0.738563044 0.157174674 -1.663894098 -1.872102222 -1.646620704 -2.090704734 -1.477094725 -2.018158313 NA -2.144727008
"1758" -0.561768103 -0.71539279 -0.089705913 -0.806315879 -0.634878272 -0.402569305 -1.17993081 -0.701784374 -1.207311706 -0.603306477 -1.308963018 -0.746126105 -1.905824426 -0.570929548 -1.216382824 -1.252463014 -1.282294771 -1.449447176 -1.335981547 -1.852784171 -1.873403458 -1.388697246 -1.580364665 -2.161953963 -0.531028331 -1.063921049 0.116448813 NA -1.205974807 NA NA -1.195343478 -1.255266099 -0.897959775 -0.078502228 -1.924833824 NA -0.589868831 -1.607939036 -0.8603831 -1.367276355 -1.361016554 -1.202640359 -0.261624538 -0.547143886 -0.12363764 -0.778487228 -0.318003832 -0.459340681 -1.321630848 0.05694728 NA -0.517179098 -1.117183674 NA -0.025420377 -0.790319092 -0.030665414 0.069526063 -0.271021632 -0.302322049 NA -0.341364183
"1759" 0.995175847 0.30136306 0.694446336 0.865207942 -0.259548233 0.328368058 0.521706215 -0.226273444 0.370183294 0.263978346 0.647783639 0.453937762 0.308880784 1.136485941 0.802763627 0.621651179 -0.47868117 0.310054923 0.83364798 0.03893221 0.321938561 0.169489578 0.648986285 0.333969106 0.520993753 0.640748012 1.251905458 0.591834019 0.821892137 NA 0.030432207 0.952082496 0.48913201 0.41713014 0.169742775 0.350022868 0.320995951 0.826628572 0.838631847 0.577231151 -0.013794711 -0.26918749 -1.441807071 0.982976945 1.199663533 1.389414488 -0.111602177 0.784996834 0.784586241 1.243779884 1.334737874 0.718863659 0.465179512 0.782667907 1.032686139 1.479397562 0.828595485 1.333473585 1.071172573 0.337257642 0.791090255 0.243573433 0.95011228
"1760" 0.23617823 0.01133551 0.462664262 -1.027222293 -0.823028101 -0.823483682 -1.546932707 -0.86298696 -1.253163049 -0.504512262 -0.757792374 -1.088562953 -0.991822795 0.213497174 -1.153913605 -1.019708691 -1.180256278 -1.120551196 -0.834019739 -1.392714929 -1.530626732 -1.286630038 -1.891137913 -0.778269434 0.053161548 -1.643511893 -0.108253585 -0.497415937 NA 0.187143247 -0.121602822 -0.089705913 0.189545402 -0.140182031 -0.268794897 -0.745493661 -0.450044152 -0.353252237 -2.341325921 -1.021373508 -0.65508098 -0.42617815 0.04142981 -0.953733027 -0.022961612 -0.534094251 -0.890622985 -0.695951108 -0.760142049 -0.705422211 -0.713349888 -1.10714862 NA -0.947265536 -0.601479992 -1.824489294 -1.430455257 NA -1.30600553 -1.976163192 -2.111138628 -2.063568193 -2.42249539
"1761" -2.128631786 -1.779633289 -0.68995229 -0.675307262 -1.25211318 -1.443499835 -0.350834887 -1.2772606 -0.759286983 -1.55353028 -0.841647189 -1.100814712 -1.812778837 -1.767261998 -1.404051083 -1.62964062 -0.968900682 -0.983499482 -1.768433644 -1.304898723 -0.87275243 -2.006934851 -1.38469564 -1.444771291 -1.098712294 -3.9633163 -1.512765025 -1.451152934 -1.491210531 -0.390822831 -1.989966535 -2.571772583 -1.26655768 -1.838222344 -1.627092848 -1.901128006 -1.24098263 -1.07031642 -3.358137892 -1.444771291 -1.330670457 -2.977892355 -1.965398826 -1.937247776 -1.364924335 -1.30933332 NA -1.949817774 -2.107841016 -1.767847649 -1.924833823 -1.926892143 -2.343407088 NA -1.825729989 -2.005447862 -1.561124052 -1.644029357 -1.984858899 -1.977607236 -2.224698554 -2.164563795 -2.193730688
"1762" -0.779358877 -0.820980552 -0.889892258 -0.06400533 -1.204973305 -0.418702335 -1.005395207 -1.286268047 -0.466330384 -0.437110586 -0.827593277 -1.12639467 -1.463607464 -1.98195192 -0.794294363 -0.486783629 -0.529498889 -1.043272194 NA -1.338266392 -0.857078872 -0.858965665 -0.933945667 -0.803631914 -0.587346762 -0.163460549 -0.750140902 -0.934200152 -0.686767574 -0.238637972 -1.050393716 -0.235089622 -0.825993094 -1.319757837 -1.46015621 -0.918793862 -0.626049437 -0.498897053 -0.421289659 -0.989937272 NA -1.076752954 -0.408269035 -0.265268478 -0.407667532 -0.654888468 -0.644357016 -0.842807955 -0.444257913 -0.164403056 -0.816219178 0.222263164 -0.190676361 -0.192008322 -0.175306222 -0.653349711 -0.801623657 -0.643405089 -0.576965426 -0.989399204 -0.510159179 -0.238257189 -0.469523744
"1763" -1.440539376 -0.971803442 -1.16219127 -0.83034242 -0.576431381 -0.451456692 -1.013903561 -0.567395975 -0.615075645 -1.061894706 NA -1.05987246 -0.915541013 -0.943661929 -0.937003774 -1.451152934 -1.098712294 -1.582795981 -1.446893983 -1.496555755 -1.666008264 -1.286268047 -1.080281332 NA -0.517682411 -2.274969926 -0.494296322 -2.268183666 NA -0.891842052 -0.449573748 -1.870802677 -1.221458119 -0.436027414 -0.911800827 NA -1.366491734 -0.411885676 -3.208925494 -2.071473372 -1.273680217 -0.930389656 -2.102096232 -1.430037284 -1.237529588 -1.256670593 -1.189084192 -0.680230955 -1.112001526 -1.583770166 -1.377532855 -1.787369121 -0.248333162 -1.056127677 -0.618967782 -0.902387827 -1.699909816 -1.705398304 -0.881647788 -1.755620423 -1.098712294 -1.452861605 -1.339029169
"1764" -1.418404415 -1.604948007 -0.48694635 -2.210917904 -1.600478171 -1.03423003 -1.577454867 -1.714243027 -0.240035419 -1.807888851 -2.330984568 -2.23305903 -1.377532856 -1.87993516 -1.720369473 -1.917322692 -1.177655496 -1.233058385 -1.710917081 -1.315276874 -1.223155624 -1.338266392 -1.17993081 -1.591597994 -0.928363313 -1.129174594 -1.349769586 -1.762589092 -1.651302117 -2.072267338 -1.624044065 -1.947711771 -2.110313205 -1.395940738 -1.87993516 -1.872102222 -1.808498793 -0.996958635 -1.226559303 -1.344768614 -0.430782916 -1.766091723 -1.370027389 0.519924107 -1.24897017 -0.103695236 -0.880923588 1.63284189 0.4717521 -1.480605041 0.813371678 0.760244924 1.196857551 0.540054274 -0.802515718 -2.391416307 -2.048718369 -2.106196279 -1.581822745 -1.48236483 -2.024953356 -1.707602161 -1.39070407
"1765" 0.867352557 0.670441343 0.612641866 1.094269539 0.815055031 1.796846508 0.996874831 0.790999581 0.539296456 0.982752403 1.245652031 0.880539194 0.127073083 1.43615538 0.858746361 0.803301189 0.85942404 0.953817704 0.974370943 0.147126065 1.198608442 1.109651136 0.755370524 1.322395635 1.117891903 1.520519263 1.793208419 0.963975523 1.403765842 0.934405661 0.734816816 1.63350594 0.956088202 1.274776036 0.361373887 0.695294873 0.985555566 1.332102132 1.527989217 0.975653381 0.500108399 0.404931633 0.710643228 1.2313934 1.355989781 1.77862357 1.477893117 1.597911741 1.568282529 NA 1.690114265 1.442154711 1.1969784 1.433488013 1.609677884 1.644303 0.403529904 0.934994717 1.483421072 0.811374562 1.639579069 1.679840457 1.414954702
"1766" -2.636660205 -2.140466244 -2.142168372 -2.384880336 0.436446846 0.1194705 0.24865534 0.424156007 0.161693589 0.052687322 -2.642262461 -1.810942289 -1.845793358 -1.278696351 -0.260845419 -0.403616817 -0.412338677 -1.014454981 -0.534264855 -0.65027928 -0.709479835 -0.396901877 -1.052969931 -0.793409603 0.305571105 -2.63945741 0.024009453 -0.560891601 -0.515503213 -1.714243027 0.15083089 -0.728359936 -2.260483917 NA -1.722046857 -2.033321606 -2.202739758 -0.852377406 -3.251915679 -2.238671767 -0.740867917 -1.446044366 -1.604450371 -2.087473713 -1.704848097 -1.446044366 -0.351829559 0.326638328 -0.651237777 -0.934454703 -0.165700456 -0.283955691 0.442953553 -0.01349059 -0.325314714 -2.664990712 -2.302585093 -2.473373414 -2.081844426 -0.912547746 0.167461694 -1.312300681 -0.331842968
"1767" NA -0.184403723 -0.395267283 -0.062301026 1.254932043 1.218851565 1.024104236 1.240661468 1.506829163 NA 0.542963621 -0.716415807 -0.224269185 -0.213564577 0.831995662 1.258148441 1.094336494 0.81257331 1.013635205 NA 1.532513671 1.324844399 0.548525951 0.89052154 0.564461173 0.445646898 1.049597099 NA 0.916130719 0.163733192 1.29357582 1.184392352 0.05694728 0.320415442 0.502289293 0.286005668 0.405065028 0.539937724 0.88140939 1.611934793 0.879875679 0.514439087 -0.174710594 0.325988907 0.122571552 0.442311209 0.791543502 1.14924203 0.744932854 1.228675173 1.047845172 1.425418916 0.875218706 1.111034809 1.305030074 0.042292912 0.085168012 0.15315018 0.744742929 0.975879523 0.651647873 1.023457615 1.491352331
"1768" -2.556187852 -1.251763468 -2.004705196 -1.103222901 NA -1.669718843 -2.017406151 -1.701553201 -1.814618763 -1.739546598 -1.290620611 -1.009503114 -1.69936262 -0.910060182 -0.689752948 -1.165714092 -0.703399557 -1.072359918 -1.402423743 -1.245489485 -2.018911042 -1.636809109 -1.758518135 -0.83609419 -0.746969987 -2.399095993 -1.572142128 -1.49923912 -1.773134005 -0.141102841 -1.595535007 -1.875358493 0.197620594 -1.524178069 -1.255266099 -1.677181565 -0.824167443 -0.769596353 -2.109488463 -1.249318906 -1.127320453 -1.268689119 -0.98564081 -0.619525041 -1.028060633 -0.628483667 -0.35638927 -0.813959801 -1.013077001 -0.799174585 -0.981629573 -0.469203949 -0.878513368 -0.699769057 -0.85943792 -2.116105526 -2.27789248 -2.32995629 -0.968900682 -2.62693115 -2.632479014 -2.640858952 -2.375155786
